Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1920,BKN,1,Dinwiddie-Temple-Harris-Prince-Allen,.450,.450,+13,42%,32%,48.5%,-1%
1920,BKN,2,Dinwiddie-Harris-LeVert-Prince-Allen,.460,.470,+20,35%,32%,51.0%,+1%
1920,BKN,3,Temple-Luwawu-Cabarrot-LeVert-Chandler-Jordan,.430,.370,-1,33%,24%,53.5%,-4%
1920,BKN,4,Irving-Harris-LeVert-Prince-Allen,.460,.470,+28,38%,37%,50.5%,0%
1920,BKN,5,Irving-Dinwiddie-Harris-Prince-Allen,.500,.480,-6,33%,35%,49.0%,-3%
1920,BKN,6,Irving-Temple-Harris-Prince-Allen,.480,.470,-4,33%,46%,50.0%,-2%
1920,BKN,7,Dinwiddie-Temple-Harris-Prince-Jordan,.430,.410,+23,44%,32%,55.5%,-3%
1920,BKN,8,Dinwiddie-Harris-Musa-Prince-Allen,.420,.460,+22,52%,40%,53.0%,+5%
1920,BKN,9,Dinwiddie-Harris-LeVert-Chandler-Jordan,.540,.490,0,28%,33%,53.0%,-10%
1920,BKN,10,Nwaba-Temple-Shumpert-Pinson-Jordan,.440,.370,-9,42%,20%,54.5%,+2%
1920,BKN,11,Irving-Harris-LeVert-Prince-Jordan,.450,.540,-4,29%,35%,54.5%,-10%
1920,BKN,12,Dinwiddie-Temple-LeVert-Chandler-Jordan,.470,.390,+3,49%,28%,53.5%,-10%
1920,BKN,13,Temple-Harris-LeVert-Kurucs-Allen,.540,.550,-1,30%,30%,47.5%,0%
1920,BKN,14,Dinwiddie-Luwawu-Cabarrot-Harris-Prince-Allen,.350,.380,+2,34%,26%,51.5%,-3%
1920,BKN,15,Dinwiddie-Harris-Prince-Kurucs-Allen,.570,.440,-4,44%,36%,49.0%,+9%
1920,BKN,16,Dinwiddie-Harris-Prince-Chandler-Allen,.330,.470,+8,36%,34%,52.0%,-14%
1920,BKN,17,Dinwiddie-Temple-Harris-Chandler-Jordan,.410,.350,+11,39%,29%,51.5%,-2%
1920,BKN,18,Temple-Luwawu-Cabarrot-Kurucs-Chandler-Jordan,.370,.480,-9,32%,28%,56.5%,0%
1920,BKN,19,Irving-Dinwiddie-Temple-Prince-Allen,.460,.440,-10,27%,17%,52.5%,-2%
1920,BKN,20,Dinwiddie-Harris-LeVert-Prince-Jordan,.510,.500,+9,40%,40%,50.0%,0%
