Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0809,BOS,1,Rondo-R.Allen-Pierce-Garnett-Perkins,.548,.466,+68,39%,34%,51%,-2%
0809,BOS,2,Rondo-R.Allen-Pierce-Davis-Perkins,.517,.525,+5,35%,36%,50%,-4%
0809,BOS,3,House-T.Allen-Pierce-Powe-Davis,.466,.471,+7,34%,27%,50.5%,+2%
0809,BOS,4,Rondo-R.Allen-Pierce-Garnett-Scalabrine,.606,.500,-15,36%,35%,52.5%,+5%
0809,BOS,5,House-T.Allen-R.Allen-Powe-Davis,.535,.466,-14,45%,33%,49%,+5%
0809,BOS,6,Rondo-R.Allen-Pierce-Powe-Perkins,.544,.503,-2,44%,38%,58%,-8%
0809,BOS,7,Rondo-R.Allen-Pierce-Garnett-Davis,.534,.456,+11,34%,33%,50%,+5%
0809,BOS,8,Rondo-R.Allen-Pierce-Powe-Garnett,.582,.389,+20,30%,35%,50%,-4%
0809,BOS,9,Rondo-R.Allen-Pierce-Scalabrine-Perkins,.641,.463,+6,32%,39%,58%,-10%
0809,BOS,10,House-R.Allen-Pierce-Garnett-Perkins,.519,.419,-8,20%,43%,54.5%,-8%
0809,BOS,11,Rondo-T.Allen-R.Allen-Garnett-Perkins,.602,.573,-6,44%,26%,47.5%,+4%
0809,BOS,12,Rondo-R.Allen-Pierce-Powe-Davis,.500,.399,-2,32%,26%,53%,+1%
0809,BOS,13,House-Pruitt-Pierce-Powe-Davis,.500,.570,+2,30%,35%,55%,+1%
0809,BOS,14,House-T.Allen-Powe-Scalabrine-Davis,.509,.500,+7,48%,35%,54.5%,-13%
0809,BOS,15,Rondo-R.Allen-Pierce-Moore-Perkins,.500,.420,+2,32%,42%,50%,-7%
0809,BOS,16,House-R.Allen-Pierce-Powe-Davis,.516,.613,+10,26%,35%,54.5%,+1%
0809,BOS,17,House-Pruitt-T.Allen-Powe-Davis,.375,.463,+8,33%,23%,60.5%,+4%
0809,BOS,18,Marbury-House-T.Allen-Davis-Moore,.530,.384,-17,36%,44%,57.5%,-7%
0809,BOS,19,Marbury-House-Pierce-Davis-Moore,.490,.442,-10,25%,30%,41.5%,+4%
0809,BOS,20,Rondo-House-Pierce-Powe-Davis,.548,.541,+9,33%,38%,60%,+8%
