Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1920,SAS,1,Murray-Forbes-DeRozan-Lyles-Aldridge,.490,.490,-25,22%,32%,49.0%,0%
1920,SAS,2,Mills-White-WalkerIV-Gay-Poeltl,.480,.440,+15,32%,28%,50.0%,+6%
1920,SAS,3,Mills-White-Belinelli-Gay-Poeltl,.490,.460,+21,28%,32%,50.0%,+1%
1920,SAS,4,White-Forbes-DeRozan-Lyles-Aldridge,.480,.470,+29,19%,26%,55.5%,-3%
1920,SAS,5,Mills-White-DeRozan-Gay-Aldridge,.490,.460,+1,29%,21%,46.0%,+3%
1920,SAS,6,White-Forbes-DeRozan-Gay-Aldridge,.420,.420,-7,26%,31%,45.5%,0%
1920,SAS,7,Murray-White-WalkerIV-DeRozan-Poeltl,.500,.480,+23,34%,29%,45.0%,+5%
1920,SAS,8,Mills-White-DeRozan-Gay-Poeltl,.450,.450,+7,32%,38%,52.0%,-3%
1920,SAS,9,Mills-White-WalkerIV-Gay-Aldridge,.360,.470,+8,30%,28%,45.5%,0%
1920,SAS,10,Mills-White-DeRozan-Lyles-Aldridge,.530,.620,+3,28%,37%,47.0%,-8%
1920,SAS,11,Murray-Forbes-DeRozan-Lyles-Eubanks,.510,.490,-5,22%,36%,48.5%,0%
1920,SAS,12,Mills-Forbes-DeRozan-Gay-Aldridge,.480,.470,+6,30%,32%,41.0%,-1%
1920,SAS,13,Murray-Forbes-DeRozan-Lyles-Poeltl,.530,.390,-11,23%,46%,51.5%,-5%
1920,SAS,14,White-Forbes-DeRozan-Gay-Poeltl,.410,.510,+13,26%,43%,43.0%,-1%
1920,SAS,15,Murray-Forbes-DeRozan-Gay-Aldridge,.450,.430,-2,41%,25%,47.5%,0%
1920,SAS,16,Mills-Murray-DeRozan-Gay-Aldridge,.420,.470,-2,18%,35%,43.0%,+3%
1920,SAS,17,Murray-Forbes-DeRozan-Aldridge-Poeltl,.510,.470,+2,19%,26%,53.5%,-1%
1920,SAS,18,Murray-Forbes-DeRozan-Gay-Lyles,.460,.560,+4,27%,42%,38.0%,+2%
1920,SAS,19,Mills-White-Belinelli-DeRozan-Aldridge,.500,.420,+3,27%,28%,49.5%,+5%
1920,SAS,20,White-Forbes-DeRozan-Aldridge-Poeltl,.500,.480,-6,27%,30%,48.0%,0%
