NAME,TM,POS,G,⬇M,AJP48,WP48,WP,POP48,PTS,REB,AST
Jeff McInnis,CLE,1.2,76,2651,0.099,0.043,2.4,-1.8,17.7,2.8,7.1
Bruce Bowen,SAS,3.1,82,2627,0.185,0.124,6.8,0.8,12.3,5.2,2.3
Zydrunas Ilgauskas,CLE,5.0,78,2615,0.272,0.117,6.4,0.6,24.2,12.3,1.8
Carmelo Anthony,DEN,3.2,75,2608,0.082,0.003,0.2,-3.0,28.7,7.8,3.6
Antawn Jamison,WAS,3.5,68,2605,0.161,0.056,3.0,-1.3,24.6,9.6,2.8
Emeka Okafor,CHA,4.7,73,2600,0.237,0.082,4.4,-0.5,20.4,14.7,1.2
Matt Harpring,UTH,3.0,78,2584,0.222,0.166,9.0,2.1,20.2,8.9,2.6
Damon Jones,MIA,1.0,82,2576,0.268,0.211,11.3,3.5,17.8,4.3,6.5
Steve Nash,PHO,1.0,75,2573,0.36,0.304,16.3,6.4,21.7,4.6,16.1
Luke Ridnour,OKC,1.0,82,2571,0.194,0.138,7.4,1.2,15.4,3.8,9.0
Mike Dunleavy,,3.6,79,2570,0.197,0.085,4.6,-0.4,19.7,8.1,3.8
Mike Dunleavy,GSW,2.3,79,2570,0.197,0.141,7.6,1.3,19.7,8.1,3.8
Wally Szczerbiak,MIN,3.0,81,2558,0.197,0.137,7.3,1.2,23.5,5.7,3.6
Al Harrington,ATL,4.3,66,2550,0.107,-0.048,-2.6,-4.6,21.8,8.7,3.9
Jason Collins,BRK,4.3,80,2542,0.209,0.054,2.9,-1.4,9.6,9.2,2.0
Gary Payton,BOS,1.0,77,2541,0.23,0.174,9.2,2.3,16.5,4.5,8.9
Peja Stojakovic,SAC,3.0,66,2534,0.178,0.122,6.4,0.7,25.2,5.4,2.6
Drew Gooden,CLE,4.5,82,2523,0.316,0.161,8.5,1.9,22.5,14.3,2.5
Shane Battier,MEM,3.2,80,2516,0.298,0.222,11.7,3.8,15.1,7.9,2.4
Morris Peterson,TOR,2.0,82,2510,0.175,0.119,6.2,0.6,19.7,6.5,3.2
Shaquille O'Neal,MIA,5.0,73,2492,0.388,0.233,12.1,4.2,32.1,14.6,3.9
Latrell Sprewell,MIN,2.5,80,2450,0.06,0.004,0.2,-2.9,20.0,5.0,3.5
Yao Ming,HOU,5.0,80,2447,0.347,0.192,9.8,2.9,28.7,13.1,1.2
Josh Howard,DAL,2.5,76,2446,0.253,0.197,10.0,3.0,18.8,9.5,2.1
Corey Maggette,LAC,2.6,66,2436,0.183,0.127,6.4,0.9,28.8,7.8,4.4
Jason Kidd,BRK,1.5,66,2435,0.346,0.29,14.7,5.9,18.7,9.6,10.7
Jason Terry,DAL,1.1,80,2401,0.289,0.233,11.6,4.2,19.9,3.8,8.6
Cuttino Mobley,"ORL, SAC",2.0,66,2388,0.13,0.074,3.7,-0.8,22.8,4.6,3.8
Josh Childress,ATL,2.0,80,2376,0.267,0.211,10.4,3.5,16.3,9.7,3.1
Troy Murphy,GSW,4.5,70,2375,0.244,0.089,4.4,-0.3,21.7,15.3,2.0
Chris Webber,"PHI, SAC",4.2,67,2370,0.135,-0.021,-1.0,-3.7,26.5,12.4,6.4
Larry Hughes,WAS,2.1,61,2358,0.237,0.181,8.9,2.6,27.4,7.8,5.8
Michael Finley,DAL,2.6,64,2358,0.15,0.094,4.6,-0.2,20.4,5.3,3.4
Grant Hill,ORL,2.9,67,2338,0.216,0.16,7.8,1.9,27.0,6.5,4.5
Lamar Odom,LAL,4.0,64,2320,0.255,0.1,4.8,0.0,20.2,13.5,4.9
Mehmet Okur,UTH,4.9,82,2304,0.313,0.157,7.6,1.8,22.0,12.8,3.5
Lorenzen Wright,MEM,5.0,80,2287,0.249,0.094,4.5,-0.2,16.2,12.9,1.8
Mike Miller,MEM,2.5,76,2278,0.243,0.187,8.9,2.7,21.5,6.3,4.6
Primoz Brezec,CHA,5.0,72,2276,0.265,0.11,5.2,0.3,19.8,11.2,1.8
Kenyon Martin,DEN,4.0,70,2272,0.218,0.062,3.0,-1.1,23.0,10.8,3.6
Fred Jones,IND,2.5,77,2268,0.179,0.123,5.8,0.8,17.2,5.1,4.1
Joe Smith,MIL,4.5,74,2265,0.27,0.114,5.4,0.5,17.2,11.5,1.4
Mo Williams,MIL,1.0,80,2254,0.141,0.085,4.0,-0.4,17.3,5.2,10.3
Derek Fisher,GSW,1.0,74,2222,0.155,0.099,4.6,0.0,18.9,4.7,6.5
Tim Duncan,SAS,4.6,66,2203,0.422,0.267,12.3,5.2,29.2,15.9,3.9
Raef LaFrentz,BOS,4.5,80,2196,0.322,0.167,7.6,2.1,19.3,12.1,2.1
Manu Ginobili,SAS,2.1,74,2193,0.336,0.28,12.8,5.6,26.0,7.2,6.3
Tyson Chandler,CHI,5.0,80,2189,0.463,0.308,14.0,6.5,14.0,17.0,1.4
Chris Duhon,CHI,1.0,82,2177,0.199,0.143,6.5,1.4,10.7,4.7,8.8
Kenny Thomas,"PHI, SAC",4.0,73,2167,0.215,0.059,2.7,-1.2,20.1,11.9,3.4
Earl Boykins,DEN,1.0,82,2162,0.17,0.114,5.1,0.5,22.5,3.2,8.3
Gerald Wallace,CHA,3.3,70,2147,0.205,0.117,5.2,0.6,17.4,8.6,3.1
Mark Blount,BOS,4.6,82,2130,0.18,0.025,1.1,-2.3,17.4,8.9,2.9
Reggie Miller,IND,2.0,66,2105,0.197,0.141,6.2,1.3,22.2,3.6,3.3
Dan Dickau,"DAL, NOR",1.0,71,2090,0.139,0.082,3.6,-0.5,20.4,4.1,8.0
Brad Miller,SAC,5.0,56,2089,0.386,0.231,10.1,4.1,20.1,12.0,5.1
Trenton Hassell,MIN,2.5,82,2068,0.132,0.076,3.3,-0.7,12.6,5.1,3.0
Josh Smith,ATL,3.5,74,2050,0.245,0.144,6.1,1.4,16.7,10.7,3.0
Antonio Daniels,OKC,1.4,75,2026,0.238,0.182,7.7,2.6,20.0,4.0,7.3
Lee Nailon,NOR,3.5,68,2017,0.109,0.004,0.2,-3.0,22.9,7.1,2.6
Marcus Camby,DEN,4.7,66,2015,0.369,0.214,9.0,3.6,16.3,15.7,3.6
Jared Jeffries,WAS,3.7,77,2007,0.217,0.09,3.8,-0.3,12.5,8.9,3.6
Tyronn Lue,"ATL, HOU",1.0,70,2007,0.133,0.076,3.2,-0.7,18.8,3.6,7.7
Ben Gordon,CHI,2.0,82,2002,0.04,-0.016,-0.7,-3.6,29.6,5.2,3.9
Jim Jackson,"HOU, PHO",2.5,64,1987,0.146,0.09,3.7,-0.3,16.2,6.5,4.4
Marc Jackson,PHI,4.9,81,1976,0.203,0.048,2.0,-1.6,23.5,9.9,2.0
Nenad Krstic,BRK,5.0,75,1964,0.216,0.061,2.5,-1.2,18.3,9.8,1.9
Ruben Patterson,POR,2.5,70,1957,0.203,0.147,6.0,1.5,19.8,6.7,3.4
Jason Williams,MEM,1.0,71,1952,0.199,0.143,5.8,1.4,17.7,3.0,9.8
Rick Brunson,LAC,1.0,80,1945,0.183,0.127,5.1,0.9,10.8,4.6,10.1
Brevin Knight,CHA,1.0,66,1944,0.259,0.202,8.2,3.2,16.4,4.2,14.6
Tim Thomas,NYK,3.1,71,1940,0.07,0.006,0.3,-2.9,21.1,5.9,2.7
Nazr Mohammed,"NYK, SAS",5.0,77,1933,0.309,0.153,6.2,1.7,18.2,14.6,0.8
Bob Sura,HOU,1.1,61,1922,0.253,0.197,7.9,3.0,15.6,8.4,7.9
Tony Battie,ORL,4.0,81,1894,0.191,0.036,1.4,-1.9,10.0,11.5,1.1
Andres Nocioni,CHI,3.4,81,1892,0.128,0.037,1.5,-1.9,17.2,9.8,3.1
Jason Hart,CHA,1.0,74,1887,0.243,0.187,7.3,2.7,18.0,5.2,9.3
Reggie Evans,OKC,4.0,79,1881,0.39,0.234,9.2,4.2,9.9,18.8,1.5
Chris Mihm,LAL,5.0,75,1870,0.252,0.096,3.8,-0.1,18.9,12.9,1.3
Shareef Abdur-Rahim,POR,4.0,54,1867,0.25,0.095,3.7,-0.1,23.4,10.1,2.9
Speedy Claxton,"GSW, NOR",1.0,62,1866,0.2,0.144,5.6,1.4,18.3,4.7,9.6
Brendan Haywood,WAS,5.0,68,1865,0.352,0.196,7.6,3.0,16.4,11.9,1.5
Mike James,"HOU, MIL",1.0,74,1859,0.161,0.105,4.0,0.2,22.5,5.4,6.8
J.R. Smith,NOR,2.0,76,1859,0.028,-0.028,-1.1,-3.9,20.2,3.9,3.7
Joel Przybilla,POR,5.0,76,1858,0.377,0.221,8.6,3.8,12.6,15.2,1.9
Vladimir Radmanovic,OKC,3.3,63,1856,0.164,0.082,3.2,-0.5,19.2,7.5,2.2
Eric Snow,CLE,1.0,81,1844,0.152,0.095,3.7,-0.1,8.4,4.0,8.3
Antonio Davis,CHI,4.0,72,1843,0.276,0.121,4.6,0.7,13.0,11.1,2.1
Ira Newble,CLE,2.1,74,1832,0.136,0.08,3.0,-0.6,11.5,5.8,2.4
Jumaine Jones,LAL,3.1,76,1830,0.244,0.179,6.8,2.5,15.1,10.4,1.7
Austin Croshere,IND,4.0,73,1827,0.22,0.064,2.5,-1.1,17.0,9.9,2.6
Earl Watson,MEM,1.0,80,1808,0.139,0.083,3.1,-0.5,16.3,4.4,9.5
Eddy Curry,CHI,5.0,63,1808,0.192,0.036,1.4,-1.9,26.9,9.0,1.0
Stephen Jackson,IND,2.7,51,1806,0.105,0.049,1.8,-1.6,25.3,6.6,3.2
Casey Jacobsen,"NOR, PHO",1.9,84,1798,0.149,0.093,3.5,-0.2,14.6,4.5,3.0
Antonio McDyess,DET,4.5,77,1797,0.296,0.141,5.3,1.3,19.8,12.9,1.9
Keith Bogans,CHA,2.5,74,1791,0.026,-0.03,-1.1,-4.0,19.1,6.1,3.6
Pau Gasol,MEM,4.5,56,1790,0.326,0.171,6.4,2.2,26.7,11.0,3.6
Raja Bell,UTH,2.0,63,1790,0.082,0.026,1.0,-2.3,20.7,5.4,2.4
Rasho Nesterovic,SAS,5.0,70,1785,0.288,0.133,4.9,1.1,11.0,12.3,1.9
Samuel Dalembert,PHI,5.0,72,1785,0.308,0.153,5.7,1.7,15.8,14.6,0.9
Dan Gadzuric,MIL,4.5,81,1783,0.426,0.271,10.1,5.3,16.0,18.1,0.8
Carlos Boozer,UTH,4.0,51,1772,0.267,0.112,4.1,0.4,24.6,12.4,3.9
Hedo Turkoglu,ORL,3.5,67,1757,0.113,0.007,0.3,-2.9,25.6,6.4,4.2
Anthony Johnson,IND,1.1,63,1747,0.215,0.159,5.8,1.9,14.6,4.9,8.3
Brent Barry,SAS,2.0,81,1742,0.244,0.188,6.8,2.8,16.6,5.2,4.9
Theo Ratliff,POR,5.0,63,1731,0.24,0.084,3.0,-0.5,8.4,9.2,0.9
Troy Hudson,MIN,1.0,79,1729,0.047,-0.009,-0.3,-3.4,19.2,2.9,7.9
Adonal Foyle,GSW,5.0,78,1700,0.326,0.171,6.0,2.2,9.9,12.1,1.6
Darius Miles,POR,3.0,63,1699,0.105,0.049,1.7,-1.5,22.9,8.4,3.6
Clifford Robinson,"GSW, BRK",4.3,71,1689,0.121,-0.034,-1.2,-4.1,15.1,5.9,3.0
Darius Songaila,SAC,4.5,81,1668,0.241,0.085,3.0,-0.4,17.5,9.9,3.3
Luol Deng,CHI,3.0,61,1663,0.197,0.141,4.9,1.3,20.5,9.3,3.9
Gordan Giricek,UTH,2.0,81,1660,0.088,0.032,1.1,-2.1,20.7,5.3,4.0
Quinton Ross,LAC,1.8,78,1659,0.129,0.073,2.5,-0.8,11.5,6.1,3.2
Marko Jaric,LAC,2.0,50,1656,0.2,0.144,5.0,1.4,14.3,4.7,8.8
Melvin Ely,CHA,4.0,79,1649,0.096,-0.059,-2.0,-4.9,16.8,9.5,2.2
Donyell Marshall,TOR,3.9,65,1645,0.369,0.228,7.8,4.0,21.8,12.5,2.4
Chris Kaman,LAC,5.0,63,1632,0.209,0.054,1.8,-1.4,16.8,12.4,2.1
Juwan Howard,HOU,4.2,61,1624,0.195,0.04,1.4,-1.8,17.3,10.2,2.8
Nick Van Exel,POR,2.0,53,1619,0.103,0.047,1.6,-1.6,17.4,4.8,6.7
Jerry Stackhouse,DAL,2.5,56,1617,0.109,0.053,1.8,-1.4,24.7,5.4,3.8
Jameer Nelson,ORL,1.0,79,1612,0.12,0.064,2.1,-1.1,20.5,5.7,7.1
Erick Dampier,DAL,5.0,59,1609,0.335,0.18,6.0,2.5,16.2,14.9,1.5
Zach Randolph,POR,4.2,46,1603,0.182,0.027,0.9,-2.2,26.1,13.2,2.6
Jeff Foster,IND,4.0,61,1594,0.405,0.25,8.3,4.7,12.8,16.6,1.3
Baron Davis,"GSW, NOR",1.1,46,1581,0.206,0.15,4.9,1.6,26.9,5.3,11.0
Jarvis Hayes,WAS,3.0,54,1560,0.101,0.045,1.5,-1.7,17.0,7.0,2.8
Matt Bonner,TOR,4.5,82,1553,0.239,0.084,2.7,-0.5,18.2,8.8,1.5
Milt Palacio,TOR,1.2,80,1533,0.145,0.089,2.8,-0.3,14.6,4.2,8.7
Jermaine O'Neal,IND,5.0,44,1530,0.161,0.006,0.2,-2.9,33.5,12.2,2.6
Corliss Williamson,"PHI, SAC",3.9,72,1527,0.124,-0.024,-0.8,-3.8,23.3,8.1,2.5
Kelvin Cato,ORL,4.6,62,1525,0.358,0.203,6.4,3.2,13.6,13.1,1.3
Doug Christie,"ORL, SAC",2.0,52,1525,0.153,0.097,3.1,-0.1,10.9,5.6,6.3
Greg Buckner,DEN,2.0,70,1522,0.297,0.241,7.6,4.4,13.6,6.6,4.2
Sam Cassell,MIN,1.0,59,1522,0.132,0.076,2.4,-0.7,25.2,5.0,9.5
Mike Sweetney,NYK,4.5,77,1509,0.272,0.117,3.7,0.6,20.7,13.3,1.4
Jon Barry,"ATL, HOU",1.8,69,1505,0.244,0.188,5.9,2.8,14.5,5.1,5.3
Keith Van Horn,"DAL, MIL",3.5,62,1502,0.187,0.086,2.7,-0.4,22.2,9.4,2.4
Eddie Griffin,MIN,5.0,70,1492,0.286,0.131,4.1,1.0,17.0,14.6,1.7
Jason Kapono,CHA,2.5,81,1491,0.022,-0.034,-1.1,-4.1,22.1,5.3,2.0
Bonzi Wells,MEM,2.0,69,1489,0.146,0.09,2.8,-0.3,23.2,7.4,2.6
Malik Rose,"NYK, SAS",3.6,76,1475,0.174,0.06,1.9,-1.2,17.4,11.1,1.9
Travis Best,BRK,1.0,76,1461,0.129,0.073,2.2,-0.8,16.9,3.5,4.7
Carlos Arroyo,"DET, UTH",1.1,70,1448,0.075,0.019,0.6,-2.5,15.3,3.4,9.3
Predrag Drobnjak,ATL,5.0,71,1435,0.092,-0.063,-1.9,-5.0,20.0,8.0,1.6
Brian Cardinal,MEM,4.0,58,1433,0.195,0.04,1.2,-1.8,17.5,7.5,3.8
Chris Andersen,NOR,4.5,67,1430,0.399,0.244,7.3,4.5,17.2,13.8,2.4
Howard Eisley,UTH,1.0,74,1428,0.053,-0.003,-0.1,-3.2,13.9,3.0,8.4
Marquis Daniels,DAL,2.5,60,1412,0.175,0.119,3.5,0.6,18.5,7.3,4.4
Jacque Vaughn,BRK,1.0,71,1410,0.123,0.067,2.0,-1.0,12.7,3.6,4.6
Zaza Pachulia,MIL,5.0,74,1397,0.274,0.119,3.5,0.6,15.7,13.0,2.1
Nick Collison,OKC,5.0,82,1396,0.296,0.141,4.1,1.3,15.9,12.9,1.1
Robert Horry,SAS,4.0,75,1396,0.299,0.143,4.2,1.4,15.5,9.2,2.8
James Posey,MEM,2.5,50,1382,0.166,0.11,3.2,0.3,14.1,7.6,3.1
Keith McLeod,UTH,1.0,53,1382,0.069,0.013,0.4,-2.7,14.4,3.9,8.2
Trevor Ariza,NYK,2.8,80,1382,0.191,0.135,3.9,1.1,16.3,8.4,3.0
Rodney Rogers,"NOR, PHI",3.6,58,1367,0.077,-0.041,-1.2,-4.3,15.6,8.6,3.0
Richard Jefferson,BRK,3.2,33,1355,0.149,0.073,2.0,-0.8,26.0,8.5,4.7
Andrei Kirilenko,UTH,3.5,41,1349,0.438,0.329,9.2,7.2,22.8,9.1,4.7
Bostjan Nachbar,"HOU, NOR",3.2,71,1341,0.094,0.023,0.6,-2.4,17.7,6.5,2.6
Mickael Pietrus,GSW,2.5,67,1340,0.135,0.079,2.2,-0.6,22.8,6.8,2.9
Tony Delk,ATL,1.0,56,1340,0.075,0.019,0.5,-2.5,23.9,4.7,3.7
Maurice Taylor,"HOU, NYK",4.0,65,1336,0.07,-0.085,-2.4,-5.7,17.0,9.2,2.4
James Jones,IND,3.1,75,1330,0.184,0.115,3.2,0.5,13.4,6.3,2.1
Jerome James,OKC,5.0,80,1330,0.125,-0.03,-0.8,-4.0,14.3,8.7,0.7
Sebastian Telfair,POR,1.1,68,1330,-0.009,-0.066,-1.8,-5.1,16.6,3.8,8.1
Robert Traylor,CLE,4.0,74,1327,0.187,0.032,0.9,-2.1,14.8,12.0,2.2
Eric Williams,"BRK, TOR",3.0,55,1322,0.147,0.091,2.5,-0.2,15.4,6.2,3.3
Nene Hilario,DEN,5.0,55,1317,0.26,0.105,2.9,0.2,19.2,11.8,3.1
Jiri Welsch,"BOS, CLE",2.4,71,1317,0.114,0.058,1.6,-1.3,16.8,6.1,3.8
Rodney Buford,BRK,2.5,64,1314,0.076,0.02,0.6,-2.4,16.3,6.9,2.3
Dale Davis,"GSW, IND",5.0,61,1307,0.357,0.202,5.5,3.2,10.4,13.8,1.7
Jamaal Tinsley,IND,1.0,40,1301,0.186,0.13,3.5,1.0,22.7,5.9,9.5
Stromile Swift,MEM,4.4,60,1279,0.19,0.034,0.9,-2.0,22.7,10.2,1.6
Fred Hoiberg,MIN,2.0,76,1272,0.343,0.287,7.6,5.8,16.5,6.8,3.2
Othella Harrington,CHI,4.0,70,1271,0.236,0.081,2.1,-0.6,21.2,11.0,2.1
Michael Ruffin,WAS,4.1,79,1262,0.314,0.159,4.2,1.9,4.2,12.6,2.4
Tony Allen,BOS,2.5,77,1262,0.217,0.161,4.2,1.9,18.7,8.4,2.4
Derek Anderson,POR,2.5,47,1239,0.096,0.04,1.0,-1.8,16.7,5.0,5.5
Devin Brown,SAS,3.0,67,1238,0.207,0.151,3.9,1.6,19.2,6.8,3.6
Maurice Evans,SAC,2.5,65,1233,0.168,0.112,2.9,0.4,16.2,7.8,1.8
DerMarr Johnson,DEN,2.5,71,1232,0.196,0.14,3.6,1.3,19.6,5.9,2.9
Michael Olowokandi,MIN,5.0,62,1215,0.16,0.005,0.1,-2.9,14.5,12.8,1.1
Dikembe Mutombo,HOU,5.0,80,1212,0.459,0.304,7.7,6.4,12.8,16.9,0.4
Jerome Williams,NYK,4.0,79,1211,0.28,0.124,3.1,0.8,14.2,11.2,1.6
Rasual Butler,MIA,3.2,65,1203,0.088,0.01,0.3,-2.8,16.8,6.0,2.5
Alan Henderson,DAL,4.0,78,1203,0.34,0.185,4.6,2.7,10.9,13.9,0.8
Boris Diaw,ATL,3.0,66,1201,0.122,0.066,1.6,-1.0,12.5,6.8,6.0
Eduardo Najera,"DEN, GSW",4.3,68,1185,0.188,0.033,0.8,-2.0,14.3,9.8,2.6
Keyon Dooling,MIA,1.0,74,1184,0.066,0.01,0.3,-2.8,15.5,3.6,5.4
Mikki Moore,LAC,4.5,74,1178,0.215,0.06,1.5,-1.2,16.1,10.0,1.9
Michael Doleac,MIA,5.0,80,1175,0.15,-0.005,-0.1,-3.2,13.1,10.6,1.9
Devin Harris,DAL,1.0,76,1173,0.179,0.123,3.0,0.7,17.8,4.2,6.9
Shandon Anderson,"NYK, MIA",3.0,66,1171,0.182,0.126,3.1,0.8,10.5,7.8,2.9
Brian Scalabrine,BRK,4.0,54,1167,0.2,0.045,1.1,-1.7,13.9,10.0,3.6
Beno Udrih,SAS,1.0,80,1149,0.159,0.103,2.5,0.1,19.7,3.5,6.3
Marcus Banks,BOS,1.0,81,1145,0.152,0.096,2.3,-0.1,15.6,5.3,6.5
Lindsey Hunter,DET,1.0,76,1144,0.118,0.062,1.5,-1.1,12.0,5.2,5.5
Brian Grant,LAL,5.0,69,1136,0.209,0.054,1.3,-1.4,11.1,10.9,1.4
Lucious Harris,CLE,2.0,73,1128,0.111,0.055,1.3,-1.4,13.3,5.1,2.1
Aaron McKie,PHI,2.0,68,1118,0.24,0.185,4.3,2.7,6.5,7.4,4.4
Toni Kukoc,MIL,4.0,53,1099,0.229,0.074,1.7,-0.8,12.9,7.0,7.0
DeShawn Stevenson,ORL,2.0,55,1089,-0.014,-0.07,-1.6,-5.3,18.9,4.5,3.0
Leandro Barbosa,PHO,1.0,63,1087,0.12,0.064,1.4,-1.1,19.5,5.7,5.6
Brian Cook,LAL,4.4,72,1087,0.158,0.003,0.1,-3.0,20.2,9.5,1.5
Tierre Brown,LAL,1.0,76,1066,0.02,-0.036,-0.8,-4.2,15.0,4.2,7.0
Willie Green,PHI,1.4,57,1066,-0.014,-0.07,-1.6,-5.3,19.7,6.0,4.5
Juan Dixon,WAS,1.0,63,1054,0.11,0.053,1.2,-1.4,23.1,5.4,5.1
Al Jefferson,BOS,5.0,71,1051,0.255,0.1,2.2,0.0,21.7,14.2,1.1
Danny Fortson,OKC,4.8,62,1047,0.326,0.171,3.7,2.2,21.2,16.0,0.4
Steven Hunter,PHO,4.6,76,1046,0.295,0.14,3.0,1.3,16.0,10.4,0.6
Bryon Russell,DEN,2.5,70,1026,0.215,0.159,3.4,1.9,14.4,8.0,3.4
Eddie Gill,IND,1.0,73,1021,0.129,0.073,1.6,-0.8,12.6,5.3,3.9
Erick Strickland,MIL,1.9,62,1014,0.017,-0.039,-0.8,-4.3,14.2,4.9,5.4
Chris Wilcox,LAC,4.0,54,1005,0.162,0.007,0.1,-2.9,20.3,10.9,1.8
John Salmons,PHI,2.5,58,993,0.175,0.119,2.5,0.6,11.4,5.8,5.5
Darrell Armstrong,"DAL, NOR",1.0,66,988,0.129,0.073,1.5,-0.8,12.8,5.6,8.6
Etan Thomas,WAS,5.0,47,976,0.224,0.069,1.4,-0.9,16.3,12.0,1.0
Kareem Rush,"CHA, LAL",2.0,48,968,-0.006,-0.062,-1.2,-5.0,19.9,4.4,3.4
Tom Gugliotta,"ATL, BOS",4.0,47,966,0.158,0.003,0.1,-3.0,11.9,9.5,3.4
Jarron Collins,UTH,5.0,50,961,0.155,0.0,0.0,-3.1,10.6,8.2,3.0
Pat Garrity,ORL,3.2,71,955,0.071,-0.009,-0.2,-3.4,16.3,6.2,1.5
Calbert Cheaney,GSW,2.5,55,951,0.073,0.017,0.3,-2.6,12.6,6.3,3.2
Scott Padgett,HOU,4.0,66,942,0.261,0.106,2.1,0.2,14.0,9.4,2.8
Jason Collier,ATL,5.0,70,942,0.032,-0.123,-2.4,-6.9,20.5,9.4,0.9
