Year,name,team,position,games_played,minutes,adjusted_plus_minus_per_48,wins_produced_per_48,wins_produced,points_over_par_per_48,points_per_48,rebounds_per_48,assists_per_48
1987,Michael Jordan,CHI,2.0,82,3311,0.398,0.332,22.9,7.2,41.6,6.5,7.0
1987,Mark Jackson,NYK,1.0,82,3249,0.321,0.207,14.0,3.4,16.5,5.9,12.8
1987,Karl Malone,UTH,3.4,82,3198,0.243,0.143,9.5,1.4,34.0,14.8,3.0
1987,Charles Barkley,PHI,3.7,80,3170,0.488,0.366,24.2,8.3,34.3,14.4,3.8
1987,Otis Thorpe,SAC,4.0,82,3072,0.271,0.121,7.8,0.7,26.6,13.1,4.2
1987,Fat Lever,DEN,1.6,82,3061,0.384,0.3,19.2,6.3,24.2,10.4,10.0
1987,Clyde Drexler,POR,2.0,81,3060,0.339,0.273,17.4,5.4,34.3,8.4,7.3
1987,Byron Scott,LAL,1.8,81,3048,0.239,0.164,10.4,2.0,27.6,5.2,5.3
1987,Derek Harper,DAL,1.0,82,3032,0.255,0.142,9.0,1.3,22.1,3.9,10.0
1987,Danny Ainge,BOS,2.0,81,3018,0.247,0.18,11.3,2.5,20.2,4.0,8.0
1987,Terry Porter,POR,1.0,82,2991,0.384,0.271,16.9,5.3,19.6,6.1,13.3
1987,Alvin Robertson,SAS,2.0,82,2978,0.223,0.157,9.7,1.8,26.0,8.0,9.0
1987,Larry Bird,BOS,3.0,76,2965,0.379,0.313,19.3,6.6,36.8,11.4,7.6
1987,Mike Gminski,"BRK, PHI",5.0,81,2961,0.262,0.112,6.9,0.4,22.1,13.2,2.3
1987,Brad Daugherty,CLE,5.0,79,2957,0.215,0.066,4.0,-1.0,24.0,10.8,5.4
1987,Dominique Wilkins,ATL,2.9,78,2948,0.149,0.083,5.1,-0.5,39.0,8.2,3.6
1987,Isiah Thomas,DET,1.0,81,2927,0.203,0.09,5.5,-0.3,25.9,4.6,11.1
1987,Jack Sikma,MIL,4.3,82,2923,0.295,0.145,8.9,1.4,22.2,11.6,4.6
1987,Bill Laimbeer,DET,5.0,82,2897,0.302,0.152,9.2,1.7,18.4,13.8,3.3
1987,Jerome Kersey,POR,3.0,79,2888,0.254,0.188,11.3,2.8,25.2,10.9,4.0
1987,Maurice Cheeks,PHI,1.0,79,2871,0.294,0.181,10.8,2.6,18.2,4.2,10.6
1987,John Stockton,UTH,1.0,82,2842,0.536,0.424,25.1,10.1,20.3,4.0,19.1
1987,Hakeem Olajuwon,HOU,5.0,79,2825,0.38,0.23,13.5,4.1,30.7,16.3,2.8
1987,Alex English,DEN,3.2,80,2818,0.156,0.071,4.2,-0.9,34.1,6.4,6.4
1987,Charles Oakley,CHI,3.2,82,2816,0.342,0.261,15.3,5.0,17.3,18.2,4.2
1987,Chuck Person,IND,3.0,79,2807,0.131,0.066,3.8,-1.0,22.9,9.2,5.3
