Year,Team,#,Unit,Min,Off,Def,+/-,W,L,Win%
1112,CLE,1,Irving-Parker-Casspi-Jamison-Varejao,311.5,1.05,1.10,-35,8,10,44.4
1112,CLE,2,Irving-Gee-Parker-T.Thompson-Jamison,251.8,1.09,1.18,-43,7,10,41.1
1112,CLE,3,Sloan-Gee-Parker-T.Thompson-Jamison,113.8,0.94,1.12,-35,3,5,37.5
1112,CLE,4,Sessions-Gibson-Gee-T.Thompson-Samuels,108.4,0.94,0.95,-4,5,7,41.6
1112,CLE,5,Irving-Gee-Parker-Jamison-Hollins,108.3,1.06,1.04,+5,3,4,42.8
1112,CLE,6,Sessions-Gibson-Gee-T.Thompson-Erden,57.1,0.97,1.13,-16,2,4,33.3
1112,CLE,7,Irving-Harris-Parker-T.Thompson-Jamison,54.7,1.17,1.11,+8,2,1,66.6
1112,CLE,8,Sessions-Gibson-Casspi-T.Thompson-Samuels,54.1,1.03,0.97,+4,5,4,55.5
1112,CLE,9,Hudson-Harris-Casspi-Walton-Samuels,53.5,1.05,0.83,+28,5,4,55.5
1112,CLE,10,Irving-M.Thompson-Casspi-Jamison-Varejao,52.0,1.07,1.17,-8,2,2,50.0
1112,CLE,11,Sessions-Gibson-Gee-T.Thompson-Hollins,51.3,1.03,0.94,+9,4,1,80.0
1112,CLE,12,Sessions-Gibson-Gee-T.Thompson-Jamison,51.3,0.98,1.08,-11,4,7,36.3
1112,CLE,13,Sloan-Harris-Casspi-Walton-Samuels,48.2,0.80,1.02,-24,2,6,25.0
1112,CLE,14,Irving-Gee-Parker-Jamison-Varejao,47.4,1.13,1.09,+5,4,5,44.4
1112,CLE,15,Sessions-Gibson-Gee-Jamison-Varejao,41.8,1.29,1.09,+17,10,6,62.5
1112,CLE,16,Irving-Gibson-Casspi-Jamison-Varejao,41.2,1.00,1.00,+2,2,4,33.3
1112,CLE,17,Sloan-Parker-Casspi-T.Thompson-Jamison,34.6,0.71,1.51,-54,1,7,12.5
1112,CLE,18,Sessions-Gibson-Casspi-Jamison-Varejao,34.1,1.21,1.07,+3,3,2,60.0
1112,CLE,19,Irving-Sessions-Gee-Jamison-Varejao,33.3,1.35,1.08,+18,5,3,62.5
1112,CLE,20,Irving-Gee-Casspi-Jamison-Varejao,31.3,1.05,1.30,-14,1,4,20.0
