Year,Team,Player,Min,Own,Opp,Production_Net,On,Off,Net,Rating
1314,UTA,Gobert,11%,14.2,11.1,+3.1,-2.8,-7.7,+4.9,+3.7
1314,UTA,Harris,6%,16.4,16.8,-0.4,+3.0,-7.7,+10.7,+3.3
1314,UTA,Hayward,71%,17.2,13.9,+3.4,-6.8,-8.0,+1.2,+2.6
1314,UTA,Burks,55%,16.7,15.3,+1.4,-6.3,-8.2,+2.0,+1.6
1314,UTA,Evans,31%,17.6,16.4,+1.2,-7.0,-7.2,+0.2,+0.9
1314,UTA,Williams,42%,15.1,17.4,-2.4,-5.0,-8.7,+3.7,-0.4
1314,UTA,Favors,56%,20.6,22.1,-1.5,-7.4,-6.8,-0.6,-1.2
1314,UTA,Burke,57%,13.1,18.0,-4.9,-5.4,-9.4,+4.0,-1.9
1314,UTA,Jefferson,56%,12.7,17.1,-4.5,-9.0,-4.8,-4.1,-4.4
1314,UTA,Clark,4%,9.5,23.0,-13.5,+4.8,-7.7,+12.4,-4.9
1314,UTA,Kanter,54%,16.7,23.0,-6.3,-10.8,-2.8,-8.0,-6.9
1314,UTA,Garrett,26%,7.4,19.0,-11.6,-5.3,-7.8,+2.5,-6.9
1314,UTA,Biedrins,1%,3.3,21.2,-17.9,+2.1,-7.2,+9.4,-8.8
1314,UTA,Rush,11%,4.1,16.6,-12.4,-10.7,-6.7,-4.0,-9.6
1314,UTA,Lucas,15%,5.0,15.6,-10.6,-13.6,-6.0,-7.6,-9.6
1314,UTA,Thomas,1%,4.0,21.7,-17.7,-2.0,-7.2,+5.2,-10.0
1314,UTA,Tinsley,3%,1.6,22.1,-20.5,-20.5,-6.8,-13.7,-18.2
