0,1,2,3,4,5,6,7,8
Blake,55%,16.2,16.2,-0.0,+8.6,+1.2,+7.4,+2.9
Fernandez,50%,17.4,13.7,+3.6,+5.7,+4.9,+0.8,+2.5
Przybilla,49%,17.5,17.7,-0.2,+7.3,+3.4,+3.9,+1.5
Oden,33%,20.3,21.3,-1.0,+6.2,+4.8,+1.4,-0.0
Batum,37%,14.4,15.5,-1.0,+6.1,+4.8,+1.3,-0.1
Outlaw,57%,17.0,16.7,+0.3,+3.4,+7.8,-4.3,-1.6
Rodriguez,31%,14.1,15.7,-1.6,+0.2,+7.6,-7.3,-3.9
Bayless,17%,9.4,18.1,-8.7,-1.7,+6.7,-8.4,-8.6
Frye,19%,11.4,20.5,-9.1,-7.8,+8.3,-16.1,-11.9
Ruffin,1%,11.6,29.4,-17.8,-13.5,+5.5,-19.0,-18.3
Diogu,2%,12.5,25.1,-12.6,-33.6,+6.0,-39.6,-23.4
Randolph,1%,21.5,27.8,-6.4,-45.1,+5.8,-50.9,-24.2
Webster,0%,-8.7,53.2,-61.9,-54.9,+5.4,-60.2,-61.2
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Gooden,1%,20.9,6.9,+14.0,+1.8,-8.7,+10.6,+12.6
McCants,12%,19.2,12.8,+6.3,-3.4,-9.4,+5.9,+6.2
Martin,49%,21.3,14.7,+6.6,-7.4,-9.8,+2.4,+4.9
Diogu,4%,27.5,18.4,+9.1,-14.2,-8.5,-5.7,+3.2
Thomas,2%,10.1,10.7,-0.6,-4.7,-8.7,+4.1,+1.3
Jackson,37%,13.8,15.2,-1.3,-6.1,-10.2,+4.0,+0.8
Thompson,58%,15.5,20.7,-5.2,-6.1,-12.2,+6.2,-0.6
Miller,34%,17.6,20.4,-2.9,-8.5,-8.8,+0.3,-1.6
Salmons,50%,17.7,17.8,-0.2,-10.9,-6.4,-4.5,-1.9
Williams,8%,13.7,19.6,-5.9,-5.8,-8.9,+3.1,-2.3
Udrih,57%,13.7,19.4,-5.7,-7.6,-10.0,+2.4,-2.5
Garcia,50%,15.6,17.5,-1.8,-10.5,-6.9,-3.6,-2.5
Douby,6%,9.2,17.8,-8.7,-3.2,-9.0,+5.8,-2.9
Nocioni,18%,15.3,23.9,-8.6,-5.3,-9.4,+4.2,-3.5
Moore,19%,9.7,20.0,-10.3,-8.2,-8.8,+0.6,-5.9
Hawes,57%,14.6,20.4,-5.8,-11.4,-5.1,-6.3,-6.0
Solomon,4%,14.1,17.1,-3.0,-20.6,-8.1,-12.5,-6.8
Brown,17%,8.7,20.2,-11.5,-12.7,-7.8,-4.8,-8.9
Greene,18%,5.9,20.2,-14.3,-10.8,-8.2,-2.6,-9.6
Booth,1%,12.2,25.6,-13.4,-21.0,-8.5,-12.6,-13.0
Simmons,1%,-8.6,5.0,-13.6,-45.4,-8.4,-36.9,-22.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Mensah-Bonsu,0%,39.9,19.8,+20.1,+43.6,+3.5,+40.0,+28.1
Parker,62%,25.9,16.8,+9.1,+6.2,-0.3,+6.5,+8.1
Ahearn,0%,14.7,12.8,+1.9,+20.4,+3.6,+16.8,+7.8
Duncan,63%,27.2,16.4,+10.8,+4.9,+1.7,+3.2,+7.8
Ginobili,30%,25.4,14.4,+11.0,+3.6,+3.8,-0.1,+6.6
Williams,0%,51.4,14.4,+37.0,-42.4,+3.8,-46.1,+3.8
Bonner,48%,16.8,18.3,-1.5,+8.4,-0.7,+9.1,+2.7
Hairston,4%,13.4,10.1,+3.3,+0.6,+3.8,-3.2,+0.7
Thomas,35%,15.8,15.6,+0.1,+3.9,+3.6,+0.3,+0.2
Mason,63%,13.3,15.6,-2.3,+4.3,+2.7,+1.6,-0.7
Gooden,8%,21.1,17.0,+4.1,-4.1,+4.4,-8.4,-0.9
Finley,59%,12.8,14.6,-1.8,+3.5,+4.0,-0.5,-1.3
Udoka,26%,10.8,15.1,-4.3,+5.5,+3.1,+2.4,-1.6
Hill,32%,13.1,17.7,-4.6,+0.9,+5.0,-4.1,-4.4
Tolliver,5%,8.8,16.4,-7.6,+1.4,+3.8,-2.5,-5.5
Farmer,1%,0.7,12.3,-11.6,+6.2,+3.7,+2.5,-5.9
Vaughn,7%,8.6,11.7,-3.2,-5.8,+4.5,-10.2,-6.0
Oberto,17%,11.9,19.0,-7.1,-3.6,+5.2,-8.8,-7.8
Bowen,38%,6.1,14.3,-8.2,-0.9,+6.5,-7.4,-7.9
Croshere,1%,5.3,21.5,-16.2,-19.0,+3.8,-22.8,-18.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Bosh,74%,24.7,18.3,+6.3,-1.4,-6.8,+5.5,+6.0
Calderon,59%,20.9,16.8,+4.2,-2.1,-3.8,+1.6,+3.2
Moon,35%,15.9,14.5,+1.3,+0.8,-4.7,+5.5,+3.0
Humphries,7%,18.4,17.7,+0.7,+0.0,-3.0,+3.0,+1.6
Marion,24%,18.4,16.2,+2.2,-2.3,-3.0,+0.6,+1.6
Parker,67%,13.7,14.9,-1.2,-1.7,-5.1,+3.4,+0.7
Mensah-Bonsu,7%,14.8,18.7,-3.9,-2.0,-2.9,+0.9,-2.0
O'Neal,31%,17.3,18.6,-1.3,-5.3,-1.7,-3.6,-2.2
Douby,2%,18.7,18.5,+0.1,-8.5,-2.7,-5.8,-2.2
O'Bryant,4%,14.9,24.0,-9.1,+3.9,-3.1,+7.0,-2.7
Solomon,14%,14.0,18.0,-4.0,-5.0,-2.4,-2.6,-3.4
Bargnani,62%,16.5,18.9,-2.4,-4.9,+0.5,-5.4,-3.6
Ukic,22%,11.1,15.6,-4.6,-5.0,-2.2,-2.8,-3.9
Graham,39%,13.5,19.3,-5.9,-4.0,-2.0,-1.9,-4.3
Kapono,46%,10.1,16.8,-6.7,-3.6,-2.1,-1.5,-4.6
Voskuhl,6%,0.9,24.5,-23.5,-0.2,-3.0,+2.8,-13.0
Adams,1%,0.8,22.2,-21.4,-13.0,-2.7,-10.3,-17.0
Banks,1%,4.7,20.4,-15.7,-26.1,-2.6,-23.5,-18.8
Jawai,0%,-8.1,16.2,-24.3,-20.0,-2.7,-17.3,-21.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Kirilenko,46%,18.7,10.1,+8.6,+7.0,-1.1,+8.1,+8.4
Millsap,58%,20.7,17.2,+3.5,+5.6,-1.4,+7.0,+4.9
Williams,63%,23.3,16.3,+7.1,+3.1,+1.9,+1.2,+4.7
Harpring,17%,13.8,11.9,+2.0,+3.1,+2.5,+0.6,+1.4
Brewer,66%,17.9,13.7,+4.3,+1.5,+4.8,-3.3,+1.2
Okur,61%,19.6,19.5,+0.2,+3.3,+1.6,+1.6,+0.8
Koufos,14%,16.9,14.2,+2.8,-1.0,+3.2,-4.2,-0.0
Knight,24%,10.8,13.6,-2.8,+4.0,+2.2,+1.9,-0.9
Korver,47%,13.6,17.6,-4.0,+3.9,+1.4,+2.5,-1.4
Boozer,30%,19.4,21.6,-2.2,-1.5,+4.4,-5.9,-3.7
Miles,41%,13.2,17.3,-4.0,+0.5,+4.1,-3.5,-3.8
Fesenko,4%,14.6,25.3,-10.7,+1.5,+2.7,-1.1,-6.9
Price,19%,9.6,20.9,-11.3,-2.7,+3.8,-6.5,-9.4
Almond,6%,8.1,17.1,-8.9,-7.5,+3.3,-10.9,-9.7
Collins,5%,6.5,27.3,-20.8,-5.5,+3.1,-8.5,-15.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Arenas,2%,21.3,13.5,+7.8,+1.5,-7.6,+9.1,+8.3
Jamison,79%,23.0,18.6,+4.4,-7.4,-7.5,+0.1,+2.7
Butler,66%,21.0,17.6,+3.4,-7.1,-8.2,+1.2,+2.5
Young,47%,14.6,15.7,-1.1,-3.6,-10.8,+7.3,+2.2
Blatche,43%,16.7,18.4,-1.7,-5.6,-8.9,+3.2,+0.3
Songaila,39%,15.6,19.6,-4.0,-3.9,-9.7,+5.7,-0.1
Haywood,4%,16.7,22.2,-5.5,-7.7,-7.4,-0.2,-3.4
James,40%,11.1,16.8,-5.7,-8.3,-6.9,-1.4,-4.0
McGee,29%,19.1,22.0,-3.0,-12.3,-5.5,-6.8,-4.5
Crittenton,29%,11.5,18.5,-7.0,-8.7,-6.9,-1.8,-4.9
McGuire,53%,12.2,18.9,-6.7,-8.5,-6.2,-2.3,-5.0
Daniels,7%,12.1,20.1,-7.9,-10.3,-7.2,-3.1,-6.0
Dixon,21%,10.3,20.1,-9.7,-8.4,-7.2,-1.1,-6.3
Brown,6%,8.8,21.4,-12.6,-6.8,-7.5,+0.7,-7.3
Stevenson,23%,7.8,19.2,-11.4,-9.3,-6.9,-2.4,-7.8
Pecherov,7%,16.2,28.3,-12.1,-10.9,-7.2,-3.7,-8.8
Thomas,8%,11.3,22.4,-11.1,-15.9,-6.7,-9.1,-10.3
