Year,Team,Player,Min,Own,Opp,Net,On,Off,Net,Rating
1213,UTA,Kanter,27%,18.6,12.5,+6.2,+5.1,-2.0,+7.1,+6.5
1213,UTA,Hayward,53%,17.3,12.0,+5.3,+2.4,-2.9,+5.3,+5.3
1213,UTA,Carroll,28%,16.3,12.5,+3.8,+5.1,-2.1,+7.1,+4.9
1213,UTA,Evans,5%,21.4,17.7,+3.6,+5.4,-0.4,+5.8,+4.3
1213,UTA,Millsap,60%,21.0,17.3,+3.7,+0.1,-0.4,+0.5,+2.6
1213,UTA,Favors,45%,18.5,16.9,+1.6,-0.1,-0.0,-0.1,+1.1
1213,UTA,Jefferson,65%,22.0,17.4,+4.6,-3.0,+5.2,-8.2,+0.3
1213,UTA,Burks,29%,11.6,15.2,-3.6,+4.2,-1.8,+6.0,-0.4
1213,UTA,Foye,57%,11.8,15.1,-3.3,-1.8,+2.1,-3.9,-3.5
1213,UTA,Ma.Williams,43%,11.3,14.7,-3.4,-2.7,+1.9,-4.6,-3.8
1213,UTA,Mo.Williams,36%,14.7,21.0,-6.3,-2.2,+1.1,-3.3,-5.3
1213,UTA,Tinsley,31%,11.0,19.8,-8.8,+0.2,-0.2,+0.5,-5.7
1213,UTA,Watson,21%,8.0,19.4,-11.4,-3.0,+0.7,-3.6,-8.8
1213,UTA,Murphy,1%,-6.6,26.5,-33.1,-41.2,+0.5,-41.7,-35.9
